,id,Datum,Warengruppe,Umsatz
3077,1503021,2015-03-02,1,104.963808490064
3078,1503022,2015-03-02,2,254.485164508834
3079,1503023,2015-03-02,3,82.7182341803118
3080,1503024,2015-03-02,4,71.9084682586098
3081,1503025,2015-03-02,5,186.087523297592
3082,1503031,2015-03-03,1,96.3163361056603
3083,1503032,2015-03-03,2,270.361598110118
3084,1503033,2015-03-03,3,77.4418733695842
3085,1503034,2015-03-03,4,46.549832303522
3086,1503035,2015-03-03,5,233.360645977411
3087,1503041,2015-03-04,1,76.5028628068188
3088,1503042,2015-03-04,2,246.332586657334
3089,1503043,2015-03-04,3,102.301053538414
3090,1503044,2015-03-04,4,65.1707860093035
3091,1503045,2015-03-04,5,227.526630558065
3092,1503051,2015-03-05,1,115.664704258596
3093,1503052,2015-03-05,2,275.116919242864
3094,1503053,2015-03-05,3,117.287155134629
3095,1503054,2015-03-05,4,65.2095428993818
3096,1503055,2015-03-05,5,205.059139995828
3097,1503061,2015-03-06,1,100.668607215573
3098,1503062,2015-03-06,2,297.136244722274
3099,1503063,2015-03-06,3,121.559740836917
3100,1503064,2015-03-06,4,68.8019764229724
3101,1503065,2015-03-06,5,238.613238236779
3102,1503071,2015-03-07,1,106.704697425172
3103,1503072,2015-03-07,2,371.471472262365
3104,1503073,2015-03-07,3,116.290165013612
3105,1503074,2015-03-07,4,104.606853245048
3106,1503075,2015-03-07,5,262.806831079145
3107,1503081,2015-03-08,1,80.654299664346
3108,1503082,2015-03-08,2,554.721366656377
3109,1503083,2015-03-08,3,177.593434050659
3110,1503084,2015-03-08,4,205.57099280524
3111,1503085,2015-03-08,5,341.796143879394
3112,1503091,2015-03-09,1,145.517595242024
3113,1503092,2015-03-09,2,280.114708230479
3114,1503093,2015-03-09,3,80.1311749505893
3115,1503094,2015-03-09,4,41.7256099434086
3116,1503095,2015-03-09,5,261.326829122549
3117,1503101,2015-03-10,1,120.053548888447
3118,1503102,2015-03-10,2,279.649961183193
3119,1503103,2015-03-10,3,130.325454800002
3120,1503104,2015-03-10,4,81.469301222971
3121,1503105,2015-03-10,5,232.538394821195
3122,1503111,2015-03-11,1,77.5925278766144
3123,1503112,2015-03-11,2,274.719950167954
3124,1503113,2015-03-11,3,102.068111666797
3125,1503114,2015-03-11,4,56.4990825988405
3126,1503115,2015-03-11,5,223.970103711564
3127,1503121,2015-03-12,1,123.321210172569
3128,1503122,2015-03-12,2,271.057968620896
3129,1503123,2015-03-12,3,94.0642345732726
3130,1503124,2015-03-12,4,84.3321888197467
3131,1503125,2015-03-12,5,210.491995601659
3132,1503131,2015-03-13,1,104.09727840711
3133,1503132,2015-03-13,2,263.861714656075
3134,1503133,2015-03-13,3,100.192312221242
3135,1503134,2015-03-13,4,101.349615757381
3136,1503135,2015-03-13,5,237.234063735022
3137,1503141,2015-03-14,1,98.2811856068814
3138,1503142,2015-03-14,2,360.715430654047
3139,1503143,2015-03-14,3,137.39060848102
3140,1503144,2015-03-14,4,74.0860398307729
3141,1503145,2015-03-14,5,234.545964942322
3142,1503151,2015-03-15,1,56.9672232806217
3143,1503152,2015-03-15,2,461.035577320529
3144,1503153,2015-03-15,3,119.54516706624
3145,1503154,2015-03-15,4,130.549602673201
3146,1503155,2015-03-15,5,278.612403986462
3147,1503161,2015-03-16,1,136.698666060069
3148,1503162,2015-03-16,2,269.022901877525
3149,1503163,2015-03-16,3,104.061780753424
3150,1503164,2015-03-16,4,82.2767663365038
3151,1503165,2015-03-16,5,252.212892372443
3152,1503171,2015-03-17,1,136.644449549369
3153,1503172,2015-03-17,2,296.541237199908
3154,1503173,2015-03-17,3,97.6460875999715
3155,1503174,2015-03-17,4,77.8012596345233
3156,1503175,2015-03-17,5,300.476490762008
3157,1503181,2015-03-18,1,117.213496435657
3158,1503182,2015-03-18,2,292.981913276133
3159,1503183,2015-03-18,3,108.643986899682
3160,1503184,2015-03-18,4,88.7176395035293
3161,1503185,2015-03-18,5,319.376884998689
3162,1503191,2015-03-19,1,121.351949525045
3163,1503192,2015-03-19,2,267.179427626967
3164,1503193,2015-03-19,3,76.0556430358186
3165,1503194,2015-03-19,4,82.9965111073564
3166,1503195,2015-03-19,5,271.632339767702
3167,1503201,2015-03-20,1,125.078492851656
3168,1503202,2015-03-20,2,299.760479051294
3169,1503203,2015-03-20,3,94.5632337202022
3170,1503204,2015-03-20,4,88.6535909538115
3171,1503205,2015-03-20,5,339.055856444566
3172,1503211,2015-03-21,1,113.449213775737
3173,1503212,2015-03-21,2,383.085780794877
3174,1503213,2015-03-21,3,128.118006311446
3175,1503214,2015-03-21,4,52.639809323213
3176,1503215,2015-03-21,5,330.021049430432
3177,1503221,2015-03-22,1,71.5711481513957
3178,1503222,2015-03-22,2,489.59934551007
3179,1503223,2015-03-22,3,124.288818099514
3180,1503224,2015-03-22,4,131.605920044064
3181,1503225,2015-03-22,5,379.021922086074
3182,1503231,2015-03-23,1,129.186723027161
3183,1503232,2015-03-23,2,292.836479169109
3184,1503233,2015-03-23,3,97.7709681259075
3185,1503234,2015-03-23,4,57.7729211412768
3186,1503235,2015-03-23,5,268.604981873421
3187,1503241,2015-03-24,1,114.539801718388
3188,1503242,2015-03-24,2,297.037588138176
3189,1503243,2015-03-24,3,86.518746534295
3190,1503244,2015-03-24,4,56.0889149961493
3191,1503245,2015-03-24,5,285.301446768427
3192,1503251,2015-03-25,1,85.7675699240561
3193,1503252,2015-03-25,2,335.007901867692
3194,1503253,2015-03-25,3,100.897840106466
3195,1503254,2015-03-25,4,75.4697183642942
3196,1503255,2015-03-25,5,313.737446087374
3197,1503261,2015-03-26,1,126.909561618178
3198,1503262,2015-03-26,2,303.655812393538
3199,1503263,2015-03-26,3,93.3229257148621
3200,1503264,2015-03-26,4,94.1972531849185
3201,1503265,2015-03-26,5,266.972587002293
3202,1503271,2015-03-27,1,113.205121341153
3203,1503272,2015-03-27,2,320.938056470297
3204,1503273,2015-03-27,3,117.875796154693
3205,1503274,2015-03-27,4,81.3657470530275
3206,1503275,2015-03-27,5,293.189582126283
3207,1503281,2015-03-28,1,177.270608855771
3208,1503282,2015-03-28,2,428.350102346051
3209,1503283,2015-03-28,3,145.979562367808
3210,1503284,2015-03-28,4,120.729232683492
3211,1503285,2015-03-28,5,394.782309943371
3212,1503291,2015-03-29,1,56.8890738313162
3213,1503292,2015-03-29,2,489.846609636217
3214,1503293,2015-03-29,3,140.02511297781
3215,1503294,2015-03-29,4,108.584974000503
3216,1503295,2015-03-29,5,307.880143820129
3217,1503301,2015-03-30,1,110.288515770675
3218,1503302,2015-03-30,2,351.715484397675
3219,1503303,2015-03-30,3,101.685038768879
3220,1503304,2015-03-30,4,93.8107940183229
3221,1503305,2015-03-30,5,260.7747623843
3222,1503311,2015-03-31,1,101.620422865145
3223,1503312,2015-03-31,2,339.71388362822
3224,1503313,2015-03-31,3,79.3577018316481
3225,1503314,2015-03-31,4,95.5346688510535
3226,1503315,2015-03-31,5,249.169849496114
3227,1504011,2015-04-01,1,134.425214341545
3228,1504012,2015-04-01,2,373.724177525822
3229,1504013,2015-04-01,3,151.109608356409
3230,1504014,2015-04-01,4,69.7873283360318
3231,1504015,2015-04-01,5,319.186205355817
3232,1504021,2015-04-02,1,269.424940927989
3233,1504022,2015-04-02,2,525.476422474447
3234,1504023,2015-04-02,3,183.215551302075
3235,1504024,2015-04-02,4,44.0544861327719
3236,1504025,2015-04-02,5,406.353937532213
3237,1504041,2015-04-04,1,274.149943740529
3238,1504042,2015-04-04,2,624.731396612574
3239,1504043,2015-04-04,3,262.841739078878
3240,1504045,2015-04-04,5,495.482512843952
3241,1504051,2015-04-05,1,102.981646842744
3242,1504052,2015-04-05,2,713.240728417569
3243,1504053,2015-04-05,3,243.89821522098
3244,1504054,2015-04-05,4,101.154372513509
3245,1504055,2015-04-05,5,311.448562590211
3246,1504061,2015-04-06,1,60.1445223461642
3247,1504062,2015-04-06,2,728.862922564967
3248,1504063,2015-04-06,3,232.926035642952
3249,1504064,2015-04-06,4,115.850549632261
3250,1504065,2015-04-06,5,293.886267424832
3251,1504071,2015-04-07,1,115.651138885906
3252,1504072,2015-04-07,2,402.937213841427
3253,1504073,2015-04-07,3,139.741645956969
3254,1504074,2015-04-07,4,99.9708304210839
3255,1504075,2015-04-07,5,242.488202056041
3256,1504081,2015-04-08,1,89.8685552544395
3257,1504082,2015-04-08,2,372.219387571259
3258,1504083,2015-04-08,3,134.171856017115
3259,1504084,2015-04-08,4,89.4854107533566
3260,1504085,2015-04-08,5,240.166760042682
3261,1504091,2015-04-09,1,157.556996562067
3262,1504092,2015-04-09,2,368.140023251964
3263,1504093,2015-04-09,3,144.665453378248
3264,1504094,2015-04-09,4,71.4997218186786
3265,1504095,2015-04-09,5,271.062138387226
3266,1504101,2015-04-10,1,125.640782296666
3267,1504102,2015-04-10,2,449.200853104077
3268,1504103,2015-04-10,3,176.191631914365
3269,1504104,2015-04-10,4,69.6213343156897
3270,1504105,2015-04-10,5,273.777005049353
3271,1504111,2015-04-11,1,149.471145855324
3272,1504112,2015-04-11,2,435.937997165239
3273,1504113,2015-04-11,3,241.954245467709
3274,1504114,2015-04-11,4,75.5562497228574
3275,1504115,2015-04-11,5,279.734031972369
3276,1504121,2015-04-12,1,39.0548694183738
3277,1504122,2015-04-12,2,423.167305958991
3278,1504123,2015-04-12,3,148.003916028181
3279,1504124,2015-04-12,4,170.691265230574
3280,1504125,2015-04-12,5,256.220102827754
3281,1504131,2015-04-13,1,94.5357769724487
3282,1504132,2015-04-13,2,286.808655322632
3283,1504133,2015-04-13,3,115.775782324593
3284,1504134,2015-04-13,4,85.5491123404555
3285,1504135,2015-04-13,5,228.441056194565
3286,1504141,2015-04-14,1,95.7358790995654
3287,1504142,2015-04-14,2,297.478196061337
3288,1504143,2015-04-14,3,114.709486133908
3289,1504144,2015-04-14,4,68.5181832029906
3290,1504145,2015-04-14,5,241.794663278364
3291,1504151,2015-04-15,1,102.93265639072
3292,1504152,2015-04-15,2,284.427934541009
3293,1504153,2015-04-15,3,77.9760319762046
3294,1504154,2015-04-15,4,82.5619143946999
3295,1504155,2015-04-15,5,267.331795587064
3296,1504161,2015-04-16,1,90.5282058330727
3297,1504162,2015-04-16,2,286.72764708972
3298,1504163,2015-04-16,3,80.6127984834301
3299,1504164,2015-04-16,4,64.3768783832988
3300,1504165,2015-04-16,5,249.985817848774
3301,1504171,2015-04-17,1,91.0744308710578
3302,1504172,2015-04-17,2,314.997367966203
3303,1504173,2015-04-17,3,95.874962983171
3304,1504174,2015-04-17,4,85.0439789074107
3305,1504175,2015-04-17,5,269.643570233699
3306,1504181,2015-04-18,1,103.305896790347
3307,1504182,2015-04-18,2,372.985639347608
3308,1504183,2015-04-18,3,147.280675283552
3309,1504184,2015-04-18,4,105.620424871498
3310,1504185,2015-04-18,5,273.308983958271
3311,1504191,2015-04-19,1,25.46219373912
3312,1504192,2015-04-19,2,419.373474076238
3313,1504193,2015-04-19,3,157.80717948852
3314,1504194,2015-04-19,4,119.444010656665
3315,1504195,2015-04-19,5,248.936886432743
3316,1504201,2015-04-20,1,113.238537617252
3317,1504202,2015-04-20,2,291.610305100325
3318,1504203,2015-04-20,3,91.0940508208695
3319,1504204,2015-04-20,4,78.2371204197756
3320,1504205,2015-04-20,5,216.398739415418
3321,1504211,2015-04-21,1,121.935695795117
3322,1504212,2015-04-21,2,262.312297451446
3323,1504213,2015-04-21,3,102.899554988628
3324,1504214,2015-04-21,4,75.6785562086606
3325,1504215,2015-04-21,5,236.929910073307
3326,1504221,2015-04-22,1,115.982784302446
3327,1504222,2015-04-22,2,281.264299329947
3328,1504223,2015-04-22,3,95.2336165638254
3329,1504224,2015-04-22,4,76.9287622186942
3330,1504225,2015-04-22,5,203.609195254356
3331,1504231,2015-04-23,1,109.647753246652
3332,1504232,2015-04-23,2,316.964561244097
3333,1504233,2015-04-23,3,106.231696176478
3334,1504234,2015-04-23,4,58.6866015325717
3335,1504235,2015-04-23,5,232.875408477088
3336,1504241,2015-04-24,1,93.8539762667653
3337,1504242,2015-04-24,2,311.721136965455
3338,1504243,2015-04-24,3,102.172051099545
3339,1504244,2015-04-24,4,72.944912850319
3340,1504245,2015-04-24,5,212.742403753359
3341,1504251,2015-04-25,1,121.601177999412
3342,1504252,2015-04-25,2,450.922945775814
3343,1504253,2015-04-25,3,129.196066694569
3344,1504254,2015-04-25,4,86.653507954899
3345,1504255,2015-04-25,5,247.902280079392
3346,1504261,2015-04-26,1,71.0071270593663
3347,1504262,2015-04-26,2,399.820571217996
3348,1504263,2015-04-26,3,112.950650114719
3349,1504264,2015-04-26,4,112.831158583878
3350,1504265,2015-04-26,5,252.667352565897
3351,1504271,2015-04-27,1,151.174833546803
3352,1504272,2015-04-27,2,291.752346251679
3353,1504273,2015-04-27,3,114.70001375553
3354,1504274,2015-04-27,4,83.4751795147854
3355,1504275,2015-04-27,5,197.564743508792
3356,1504281,2015-04-28,1,91.0866799976838
3357,1504282,2015-04-28,2,279.639574876652
3358,1504283,2015-04-28,3,124.236952144972
3359,1504285,2015-04-28,5,213.195052497114
3360,1504291,2015-04-29,1,135.750739524874
3361,1504292,2015-04-29,2,335.699732620073
3362,1504293,2015-04-29,3,129.552575416168
3363,1504294,2015-04-29,4,69.6885795663438
3364,1504295,2015-04-29,5,250.927665410019
3365,1504301,2015-04-30,1,185.547465909923
3366,1504302,2015-04-30,2,382.494805997457
3367,1504303,2015-04-30,3,116.009163395934
3368,1504304,2015-04-30,4,78.2474106946107
3369,1504305,2015-04-30,5,303.34662044021
3370,1505021,2015-05-02,1,205.277811156554
3371,1505022,2015-05-02,2,569.854066374337
3372,1505023,2015-05-02,3,216.662099390377
3373,1505024,2015-05-02,4,168.464543906289
3374,1505025,2015-05-02,5,390.245200658863
3375,1505031,2015-05-03,1,49.1824014028742
3376,1505032,2015-05-03,2,467.833386599369
3377,1505033,2015-05-03,3,154.503619536054
3378,1505034,2015-05-03,4,132.20896007182
3379,1505035,2015-05-03,5,273.752958375164
3380,1505041,2015-05-04,1,141.916859730021
3381,1505042,2015-05-04,2,340.579351605995
3382,1505043,2015-05-04,3,98.8957608807515
3383,1505044,2015-05-04,4,108.931500577338
3384,1505045,2015-05-04,5,197.208560688196
3385,1505051,2015-05-05,1,98.3386635883964
3386,1505052,2015-05-05,2,295.928590213682
3387,1505053,2015-05-05,3,81.0951589620809
3388,1505054,2015-05-05,4,69.2603251298698
3389,1505055,2015-05-05,5,198.684243279816
3390,1505061,2015-05-06,1,112.613312971486
3391,1505062,2015-05-06,2,326.950819224427
3392,1505063,2015-05-06,3,101.849963136114
3393,1505064,2015-05-06,4,65.0766452616253
3394,1505065,2015-05-06,5,225.053574357765
3395,1505071,2015-05-07,1,119.486322756166
3396,1505072,2015-05-07,2,309.311901434242
3397,1505073,2015-05-07,3,91.9617294778322
3398,1505074,2015-05-07,4,60.8102412913987
3399,1505075,2015-05-07,5,211.802247435479
3400,1505081,2015-05-08,1,108.528740811492
3401,1505082,2015-05-08,2,326.333702093022
3402,1505083,2015-05-08,3,108.544660936963
3403,1505084,2015-05-08,4,57.1956734130954
3404,1505085,2015-05-08,5,265.721536983155
3405,1505091,2015-05-09,1,122.939690460506
3406,1505092,2015-05-09,2,406.907398954341
3407,1505093,2015-05-09,3,170.599905877058
3408,1505094,2015-05-09,4,78.2411421697545
3409,1505095,2015-05-09,5,278.323409928638
3410,1505101,2015-05-10,1,54.676729153515
3411,1505102,2015-05-10,2,492.010489698116
3412,1505103,2015-05-10,3,161.944454769077
3413,1505104,2015-05-10,4,168.202423789623
3414,1505105,2015-05-10,5,319.454496491185
3415,1505111,2015-05-11,1,129.877961813861
3416,1505112,2015-05-11,2,336.127629680071
3417,1505113,2015-05-11,3,102.844671644941
3418,1505114,2015-05-11,4,61.3151869370572
3419,1505115,2015-05-11,5,205.667346687899
3420,1505121,2015-05-12,1,94.6018729487518
3421,1505122,2015-05-12,2,327.092157926255
3422,1505123,2015-05-12,3,96.1947537258803
3423,1505124,2015-05-12,4,81.3705529527208
3424,1505125,2015-05-12,5,259.94167495408
3425,1505131,2015-05-13,1,166.814781762185
3426,1505132,2015-05-13,2,397.982340133214
3427,1505133,2015-05-13,3,178.860014594185
3428,1505134,2015-05-13,4,80.6915439319555
3429,1505135,2015-05-13,5,246.372623277805
3430,1505141,2015-05-14,1,53.434236162362
3431,1505142,2015-05-14,2,490.915769119788
3432,1505143,2015-05-14,3,164.032004782974
3433,1505144,2015-05-14,4,143.618292078555
3434,1505145,2015-05-14,5,309.927036397582
3435,1505151,2015-05-15,1,147.271258346731
3436,1505152,2015-05-15,2,513.805644101383
3437,1505153,2015-05-15,3,190.846157649949
3438,1505154,2015-05-15,4,80.0250209033444
3439,1505155,2015-05-15,5,292.967837715476
3440,1505161,2015-05-16,1,164.984948024753
3441,1505162,2015-05-16,2,555.445636645735
3442,1505163,2015-05-16,3,223.041083514403
3443,1505164,2015-05-16,4,110.846941963139
3444,1505165,2015-05-16,5,329.998465824508
3445,1505171,2015-05-17,1,63.05558764595
3446,1505172,2015-05-17,2,562.648232082731
3447,1505173,2015-05-17,3,174.978926934013
3448,1505174,2015-05-17,4,171.465540571901
3449,1505175,2015-05-17,5,293.275532226017
3450,1505181,2015-05-18,1,103.802316848696
3451,1505182,2015-05-18,2,328.913429566134
3452,1505183,2015-05-18,3,123.539420521468
3453,1505184,2015-05-18,4,77.7209650240063
3454,1505185,2015-05-18,5,225.832737314778
3455,1505191,2015-05-19,1,142.786482873821
3456,1505192,2015-05-19,2,351.146415331786
3457,1505193,2015-05-19,3,105.471840044604
3458,1505194,2015-05-19,4,60.9239625788419
3459,1505195,2015-05-19,5,282.589418894077
3460,1505201,2015-05-20,1,92.0360687468511
3461,1505202,2015-05-20,2,356.207676664304
3462,1505203,2015-05-20,3,101.255561525615
3463,1505204,2015-05-20,4,39.6292101082508
3464,1505205,2015-05-20,5,219.800270156995
3465,1505211,2015-05-21,1,147.957523681187
3466,1505212,2015-05-21,2,348.534145245022
3467,1505213,2015-05-21,3,124.516554568504
3468,1505214,2015-05-21,4,72.2913067539047
3469,1505215,2015-05-21,5,281.519362391549
3470,1505221,2015-05-22,1,146.094397822298
3471,1505222,2015-05-22,2,374.702368065499
3472,1505223,2015-05-22,3,146.521590810863
3473,1505224,2015-05-22,4,72.6752390870334
3474,1505225,2015-05-22,5,263.214787734799
3475,1505231,2015-05-23,1,212.693141838497
3476,1505232,2015-05-23,2,506.664209994684
3477,1505233,2015-05-23,3,234.957626970933
3478,1505235,2015-05-23,5,336.087101364585
3479,1505241,2015-05-24,1,125.559999732516
3480,1505242,2015-05-24,2,602.379870231082
3481,1505243,2015-05-24,3,238.55018095415
3482,1505244,2015-05-24,4,160.036018067072
3483,1505245,2015-05-24,5,301.519589889275
3484,1505251,2015-05-25,1,93.8478895546048
3485,1505252,2015-05-25,2,621.867778874006
3486,1505253,2015-05-25,3,247.362274318026
3487,1505254,2015-05-25,4,102.105379903525
3488,1505255,2015-05-25,5,388.133249077524
3489,1505261,2015-05-26,1,126.885645229909
3490,1505262,2015-05-26,2,381.669744982195
3491,1505263,2015-05-26,3,143.902124921962
3492,1505264,2015-05-26,4,33.907482932934
3493,1505265,2015-05-26,5,220.472002758105
3494,1505271,2015-05-27,1,102.221242794941
3495,1505272,2015-05-27,2,358.895155316917
3496,1505273,2015-05-27,3,119.585121426913
3497,1505274,2015-05-27,4,59.5507929294823
3498,1505275,2015-05-27,5,210.016061677086
3499,1505281,2015-05-28,1,113.871596753032
3500,1505282,2015-05-28,2,340.514414991475
3501,1505283,2015-05-28,3,141.838393882903
3502,1505285,2015-05-28,5,267.45399550279
3503,1505291,2015-05-29,1,132.425641438842
3504,1505292,2015-05-29,2,365.087905303626
3505,1505293,2015-05-29,3,131.050800847681
3506,1505294,2015-05-29,4,61.0068815520603
3507,1505295,2015-05-29,5,250.764288305739
3508,1505301,2015-05-30,1,120.295569303579
3509,1505302,2015-05-30,2,456.734340691111
3510,1505303,2015-05-30,3,177.88318176972
3511,1505304,2015-05-30,4,68.8696177994846
3512,1505305,2015-05-30,5,278.950388727743
3513,1505311,2015-05-31,1,53.2747806032447
3514,1505312,2015-05-31,2,457.52825918325
3515,1505313,2015-05-31,3,167.824076578166
3516,1505314,2015-05-31,4,111.389483740734
3517,1505315,2015-05-31,5,227.62624446804
3518,1506011,2015-06-01,1,131.799875274321
3519,1506012,2015-06-01,2,335.912287877592
3520,1506013,2015-06-01,3,116.16860416703
3521,1506014,2015-06-01,4,77.1155538824316
3522,1506015,2015-06-01,5,275.002697730945
3523,1506021,2015-06-02,1,96.0309134237217
3524,1506022,2015-06-02,2,412.209593794446
3525,1506023,2015-06-02,3,132.861613332833
3526,1506024,2015-06-02,4,57.1617006882767
3527,1506025,2015-06-02,5,247.548656142778
3528,1506031,2015-06-03,1,92.2734256379415
3529,1506032,2015-06-03,2,350.831237309121
3530,1506033,2015-06-03,3,118.973513836699
3531,1506035,2015-06-03,5,257.703580420418
3532,1506041,2015-06-04,1,157.745638949818
3533,1506042,2015-06-04,2,366.195368742098
3534,1506043,2015-06-04,3,147.299840903324
3535,1506044,2015-06-04,4,73.4353393085373
3536,1506045,2015-06-04,5,250.238837010149
3537,1506051,2015-06-05,1,90.8260563665041
3538,1506052,2015-06-05,2,418.393781746112
3539,1506053,2015-06-05,3,163.498578067888
3540,1506054,2015-06-05,4,70.9256465264533
3541,1506055,2015-06-05,5,275.492979753843
3542,1506061,2015-06-06,1,160.016912242355
3543,1506062,2015-06-06,2,553.131050767354
3544,1506063,2015-06-06,3,251.617849812226
3545,1506064,2015-06-06,4,38.2539728445697
3546,1506065,2015-06-06,5,279.003577524238
3547,1506071,2015-06-07,1,81.0228908423745
3548,1506072,2015-06-07,2,527.885017948989
3549,1506073,2015-06-07,3,175.770248988223
3550,1506074,2015-06-07,4,95.8647639075632
3551,1506075,2015-06-07,5,377.303279079248
3552,1506081,2015-06-08,1,118.620010509136
3553,1506082,2015-06-08,2,344.695569756106
3554,1506083,2015-06-08,3,151.080049836377
3555,1506084,2015-06-08,4,86.6465529107892
3556,1506085,2015-06-08,5,304.658991750827
3557,1506091,2015-06-09,1,103.751614199022
3558,1506092,2015-06-09,2,315.123749367531
3559,1506093,2015-06-09,3,140.029285146903
3560,1506094,2015-06-09,4,66.3940872308056
3561,1506095,2015-06-09,5,264.199647754648
3562,1506101,2015-06-10,1,109.672600519434
3563,1506102,2015-06-10,2,338.309487845224
3564,1506103,2015-06-10,3,108.416922856521
3565,1506104,2015-06-10,4,49.6396291126612
3566,1506105,2015-06-10,5,245.462484326112
3567,1506111,2015-06-11,1,82.2394493227455
3568,1506112,2015-06-11,2,357.852893336956
3569,1506113,2015-06-11,3,121.550989282568
3570,1506114,2015-06-11,4,49.4898173390129
3571,1506115,2015-06-11,5,223.06624282412
3572,1506121,2015-06-12,1,110.933345275547
3573,1506122,2015-06-12,2,349.536158182539
3574,1506123,2015-06-12,3,142.809454024055
3575,1506124,2015-06-12,4,58.3419957356269
3576,1506125,2015-06-12,5,278.611793604903
3577,1506131,2015-06-13,1,149.304738265576
3578,1506132,2015-06-13,2,559.888089847911
3579,1506133,2015-06-13,3,242.025878557973
3580,1506134,2015-06-13,4,55.5502705629424
3581,1506135,2015-06-13,5,238.309203727899
3582,1506141,2015-06-14,1,54.200791257504
3583,1506142,2015-06-14,2,486.138237737853
3584,1506143,2015-06-14,3,191.003479398523
3585,1506144,2015-06-14,4,94.7426227820596
3586,1506145,2015-06-14,5,308.096883557457
3587,1506151,2015-06-15,1,142.542446445232
3588,1506152,2015-06-15,2,350.589558421955
3589,1506153,2015-06-15,3,146.513955766517
3590,1506154,2015-06-15,4,93.9081036308009
3591,1506155,2015-06-15,5,289.287204370205
3592,1506161,2015-06-16,1,79.09829297271379
3593,1506162,2015-06-16,2,349.888222729503
3594,1506163,2015-06-16,3,115.199444682387
3595,1506164,2015-06-16,4,54.8703592495813
3596,1506165,2015-06-16,5,249.827665172029
3597,1506171,2015-06-17,1,97.5436336746583
3598,1506172,2015-06-17,2,380.305703300813
3599,1506173,2015-06-17,3,138.272896315851
3600,1506174,2015-06-17,4,86.403424601373
3601,1506175,2015-06-17,5,260.357543159185
3602,1506181,2015-06-18,1,140.824064614319
3603,1506182,2015-06-18,2,332.820567048363
3604,1506183,2015-06-18,3,132.829460804496
3605,1506185,2015-06-18,5,269.272420702957
3606,1506191,2015-06-19,1,119.985803432121
3607,1506192,2015-06-19,2,346.690336157535
3608,1506193,2015-06-19,3,149.93941661601
3609,1506194,2015-06-19,4,85.6920848289348
3610,1506195,2015-06-19,5,271.496146564196
3611,1506201,2015-06-20,1,146.634813820399
3612,1506202,2015-06-20,2,571.278131371528
3613,1506203,2015-06-20,3,220.298734884554
3614,1506205,2015-06-20,5,280.186941692026
3615,1506211,2015-06-21,1,77.1354317914719
3616,1506212,2015-06-21,2,553.599170821681
3617,1506213,2015-06-21,3,206.347777642486
3618,1506214,2015-06-21,4,79.6238577111724
3619,1506215,2015-06-21,5,235.514638799317
3620,1506221,2015-06-22,1,135.938737758693
3621,1506222,2015-06-22,2,412.309330067662
3622,1506223,2015-06-22,3,183.964615046141
3623,1506224,2015-06-22,4,95.7934490225752
3624,1506225,2015-06-22,5,254.862522218275
3625,1506231,2015-06-23,1,122.481453982781
3626,1506232,2015-06-23,2,423.1358501964
3627,1506233,2015-06-23,3,172.407057152837
3628,1506234,2015-06-23,4,59.3399435978971
3629,1506235,2015-06-23,5,270.726957416684
3630,1506241,2015-06-24,1,128.059192073461
3631,1506242,2015-06-24,2,479.943327331225
3632,1506243,2015-06-24,3,179.618053020787
3633,1506244,2015-06-24,4,136.751450668224
3634,1506245,2015-06-24,5,300.990362700812
3635,1506251,2015-06-25,1,178.518522583761
3636,1506252,2015-06-25,2,484.513720535521
3637,1506253,2015-06-25,3,169.658267286
3638,1506254,2015-06-25,4,76.9256449556744
3639,1506255,2015-06-25,5,271.335895693763
3640,1506261,2015-06-26,1,148.837350354137
3641,1506262,2015-06-26,2,517.667163948615
3642,1506263,2015-06-26,3,181.11146289077
3643,1506264,2015-06-26,4,133.675162322483
3644,1506265,2015-06-26,5,304.239937730854
3645,1506271,2015-06-27,1,169.797038127635
3646,1506272,2015-06-27,2,708.700690129254
3647,1506273,2015-06-27,3,274.594255311076
3648,1506274,2015-06-27,4,51.4184892058944
3649,1506275,2015-06-27,5,428.433111120672
3650,1506281,2015-06-28,1,77.928316055467
3651,1506282,2015-06-28,2,686.349904220686
3652,1506283,2015-06-28,3,248.020004494018
3653,1506284,2015-06-28,4,92.6062037819606
3654,1506285,2015-06-28,5,309.491842337963
3655,1506291,2015-06-29,1,167.270204460311
3656,1506292,2015-06-29,2,455.623242772356
3657,1506293,2015-06-29,3,194.136671031459
3658,1506294,2015-06-29,4,60.5706678690791
3659,1506295,2015-06-29,5,304.800400892429
3660,1506301,2015-06-30,1,148.605225316688
3661,1506302,2015-06-30,2,456.688693628606
3662,1506303,2015-06-30,3,208.082577987922
3663,1506304,2015-06-30,4,59.7582110810299
3664,1506305,2015-06-30,5,289.298377908159
3665,1507011,2015-07-01,1,120.186667934639
3666,1507012,2015-07-01,2,430.397456895632
3667,1507013,2015-07-01,3,197.623339824018
3668,1507014,2015-07-01,4,42.5236610258434
3669,1507015,2015-07-01,5,216.683347382259
3670,1507021,2015-07-02,1,146.638389294812
3671,1507022,2015-07-02,2,380.075233434005
3672,1507023,2015-07-02,3,197.917442499618
3673,1507024,2015-07-02,4,71.149958216457
3674,1507025,2015-07-02,5,207.500950654484
3675,1507031,2015-07-03,1,144.951813259044
3676,1507032,2015-07-03,2,432.888287340422
3677,1507033,2015-07-03,3,160.204702317167
3678,1507034,2015-07-03,4,74.2683455483615
